time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
3375,0.818875,94.604492,0.817502,466.918945,0.500880,10.375977,1.045502,41.198730,1.791543,1.190186,0.835529,42.114258,0.496013,8.850098,1.042939,0.183105,3.284718,0.000000,3.288350,2.746582,3.281843,19.393921,0.829722,134.582520,1.792352,91.003418,1.793826,1.464844,1.794934,0.152588,1.795258,0.115662,837.576596,849.509878,50.402765
3383,0.816489,83.618164,0.820380,477.294922,0.498003,5.187988,1.044660,27.770996,1.794424,2.532959,0.838758,61.035156,0.502867,7.019043,1.045301,0.500488,3.283662,0.793457,3.287172,4.760742,3.280742,19.706726,0.832136,137.329102,1.786978,91.064453,1.790005,0.610352,1.790085,-0.183105,1.789474,0.108032,856.935631,875.955212,36.140087
3390,0.823319,84.838867,0.821421,464.477539,0.502409,3.967285,1.048493,35.095215,1.795575,2.098083,0.837687,70.495605,0.497465,10.070801,1.042899,0.341797,3.287565,0.823975,3.286632,5.279541,3.282741,19.592285,0.836500,140.380859,1.787442,91.552734,1.793347,1.373291,1.791501,0.305176,1.792047,0.143738,861.448151,884.518438,42.557561
3397,0.815921,99.487305,0.813974,488.891602,0.497932,12.207031,1.040943,57.678223,1.794473,2.410889,0.833280,71.716309,0.497939,11.596680,1.040092,-0.146484,3.290568,0.091553,3.295109,3.509521,3.287199,19.432068,0.838437,141.906738,1.788452,90.881348,1.792337,1.708984,1.791968,0.518799,1.788974,0.109253,890.090213,905.948478,70.444295
3405,0.819141,139.160156,0.818112,442.504883,0.499437,8.239746,1.042222,27.465820,1.795770,1.609802,0.836478,44.860840,0.498021,3.356934,1.040015,0.158691,3.289604,-0.030518,3.289152,4.486084,3.286201,19.485474,0.834107,135.498047,1.783554,91.186523,1.791809,2.105713,1.791467,0.640869,1.789755,0.128784,855.292162,874.868316,35.631543
3412,0.818384,192.871094,0.815229,433.349609,0.502367,8.239746,1.043574,38.757324,1.790921,10.070801,0.835853,205.078125,0.497981,7.324219,1.041428,0.366211,3.288640,-0.152588,3.292653,3.662109,3.284245,19.493103,0.840934,136.413574,1.797199,91.735840,1.800143,1.770020,1.796875,0.274658,1.799225,0.109558,1030.364957,1045.601020,62.621505
3420,0.816938,91.552734,0.814990,480.957031,0.496486,10.375977,1.042570,41.503906,1.791229,8.079529,0.837171,170.898438,0.500435,6.103516,1.042432,0.256348,3.290541,0.366211,3.291640,4.028320,3.281834,19.416809,0.836576,132.751465,1.788422,91.491699,1.788766,3.234863,1.788425,1.770020,1.790112,0.190735,951.907714,975.324486,62.894525
3427,0.818509,70.190430,0.816706,430.908203,0.495052,7.324219,1.044010,43.945312,1.783761,7.217407,0.832685,228.881836,0.497288,27.770996,1.039438,0.512695,3.291456,0.976562,3.290614,4.516602,3.282362,19.317627,0.833140,134.582520,1.789380,91.857910,1.797665,2.136230,1.793399,0.854492,1.791354,0.115356,954.415013,977.864392,62.379347
3435,0.816168,50.048828,0.815998,474.853516,0.495491,12.207031,1.037723,37.841797,1.791858,2.845764,0.832816,69.274902,0.495488,12.512207,1.044468,-0.073242,3.284746,-0.274658,3.288777,3.356934,3.280858,19.416809,0.832178,133.056641,1.788943,90.820312,1.794391,0.701904,1.794467,-0.061035,1.791083,0.240173,829.477198,840.765186,50.416995
3443,0.818647,42.724609,0.816080,458.374023,0.497478,8.850098,1.043793,65.612793,1.796796,1.487732,0.837858,53.405762,0.501399,7.324219,1.045765,0.598145,3.289500,1.007080,3.280830,4.699707,3.281782,19.546509,0.834574,137.634277,1.789871,91.796875,1.797790,0.885010,1.790533,0.213623,1.793271,0.119019,801.621899,822.327191,75.562077
3450,0.815503,85.449219,0.810694,461.425781,0.496077,2.441406,1.040635,39.672852,1.791284,3.059387,0.837720,67.138672,0.496522,6.713867,1.041468,0.207520,3.283687,0.549316,3.287648,4.882812,3.279719,19.821167,0.832621,137.634277,1.792798,91.857910,1.796765,1.373291,1.800815,-0.061035,1.794772,0.115356,848.046877,868.261197,47.976306
3458,0.819995,65.917969,0.819034,453.491211,0.498476,6.713867,1.041038,48.217773,1.796558,2.082825,0.838639,72.937012,0.501875,8.544922,1.045481,-0.219727,3.287190,-0.305176,3.289757,3.326416,3.279390,19.424438,0.835074,136.413574,1.790851,91.735840,1.798770,0.854492,1.797391,0.000000,1.796307,0.108337,832.799393,844.276356,57.285130
3465,0.819355,96.435547,0.819406,476.684570,0.497951,10.375977,1.045551,36.315918,1.790497,1.365662,0.834809,65.307617,0.497496,7.019043,1.042567,-0.280762,3.287605,0.427246,3.290132,4.455566,3.272645,19.195557,0.831662,135.803223,1.791315,92.224121,1.796576,3.265381,1.796246,1.678467,1.794086,0.135193,868.539593,893.485055,45.582091
3473,0.815433,99.487305,0.817447,477.905273,0.497487,7.934570,1.042060,43.640137,1.790750,6.835938,0.831138,41.809082,0.496031,7.019043,1.042966,0.073242,3.290547,0.305176,3.286711,4.486084,3.284187,19.638062,0.839039,130.615234,1.789859,92.041016,1.797232,1.586914,1.790546,0.091553,1.793411,0.104980,849.109723,867.874362,61.664439
3480,0.819413,84.838867,0.816907,488.281250,0.496498,9.155273,1.042573,41.198730,1.796902,2.441406,0.839207,65.002441,0.501405,6.713867,1.046836,0.219727,3.283772,-0.305176,3.288313,3.112793,3.279414,19.363403,0.833124,136.108398,1.793738,92.590332,1.796600,3.021240,1.795779,1.464844,1.796161,0.171814,869.832494,887.124702,51.885215
3487,0.816504,80.566406,0.815238,431.518555,0.498494,4.882812,1.040192,35.095215,1.791238,1.953125,0.832172,36.010742,0.495045,7.934570,1.043406,0.268555,3.289653,-0.518799,3.287352,2.960205,3.281947,19.134521,0.830240,131.530762,1.789291,93.627930,1.794177,2.838135,1.797729,1.495361,1.789902,0.114136,791.480882,807.285821,42.438336
3494,0.815021,84.228516,0.813135,461.425781,0.495091,3.356934,1.039765,28.991699,1.797665,1.754761,0.834797,66.528320,0.499446,7.324219,1.044837,0.402832,3.280244,0.793457,3.285270,4.241943,3.275593,19.149780,0.830204,135.192871,1.785034,90.881348,1.795181,2.563477,1.792868,1.281738,1.788367,0.121155,840.873513,864.312070,34.961015
3502,0.824302,83.618164,0.820090,437.622070,0.501427,4.577637,1.047477,39.062500,1.795138,3.189087,0.837409,49.438477,0.499422,9.765625,1.042438,0.231934,3.290504,0.732422,3.287639,4.974365,3.283705,19.622803,0.834138,132.446289,1.787894,92.285156,1.794311,1.495361,1.791971,0.488281,1.790289,0.124207,814.467574,836.789656,48.937269
3509,0.821946,66.528320,0.818448,473.022461,0.503328,9.765625,1.043534,42.724609,1.791955,2.601624,0.833780,70.495605,0.493599,6.103516,1.041465,0.219727,3.285618,0.762939,3.287160,4.882812,3.278892,19.447327,0.831632,138.854980,1.786459,91.674805,1.792737,2.593994,1.795300,1.373291,1.792865,0.110779,847.060259,872.733388,54.161888
3517,0.821827,90.332031,0.821454,457.763672,0.498973,5.798340,1.043571,39.062500,1.796292,1.525879,0.836558,36.926270,0.499907,10.070801,1.045936,-0.085449,3.288075,0.610352,3.295454,4.943848,3.284273,19.424438,0.836536,136.718750,1.790408,90.820312,1.798108,2.593994,1.797775,1.037598,1.795663,0.172729,827.186136,852.014891,46.398617
3524,0.822135,126.342773,0.821210,506.591797,0.499916,9.155273,1.044981,44.555664,1.784768,7.141113,0.834482,195.617676,0.495595,1.831055,1.041910,0.390625,3.288112,0.244141,3.291121,4.333496,3.278044,19.126892,0.834583,136.718750,1.788873,92.224121,1.792700,2.960205,1.794775,1.739502,1.792706,0.126648,1026.449279,1049.942874,63.881905
3533,0.815531,79.956055,0.813825,518.798828,0.497459,10.681152,1.040107,43.640137,1.792953,1.327515,0.834498,47.607422,0.496495,9.460449,1.044440,0.036621,3.289589,0.122070,3.292107,4.241943,3.281233,19.699097,0.837488,139.160156,1.792828,91.247559,1.796262,1.525879,1.795438,0.000000,1.795264,0.115051,876.861611,893.968979,53.084015
3540,0.824759,89.721680,0.822727,496.215820,0.503819,9.460449,1.048408,43.640137,1.796658,1.831055,0.834250,72.326660,0.498445,9.765625,1.045441,-0.061035,3.293495,0.122070,3.295091,3.692627,3.286793,19.226074,0.839942,137.939453,1.787402,92.346191,1.794189,2.716064,1.793384,1.007080,1.793353,0.110779,891.702954,910.951749,53.808793
3548,0.822901,70.800781,0.817234,520.629883,0.499910,9.765625,1.041648,36.010742,1.789169,2.243042,0.835621,179.443359,0.496516,7.324219,1.041569,-0.195312,3.287584,0.640869,3.287761,3.753662,3.285118,19.752502,0.835126,131.225586,1.785531,90.698242,1.794815,1.342773,1.792999,-0.030518,1.790256,0.127563,973.770159,990.573525,46.405632
3555,0.814478,95.214844,0.819910,473.632812,0.496956,12.207031,1.044437,50.048828,1.798679,1.663208,0.837464,43.945312,0.498930,10.070801,1.047828,0.158691,3.286690,-0.183105,3.289351,2.502441,3.281367,19.363403,0.832648,134.887695,1.793307,91.430664,1.798184,1.831055,1.796854,0.488281,1.792960,0.101318,847.877572,859.677112,61.330796
3562,0.814728,45.166016,0.814719,437.622070,0.495009,11.596680,1.038614,46.386719,1.794354,1.487732,0.836786,62.866211,0.497975,7.934570,1.043360,0.451660,3.285133,0.732422,3.285191,5.035400,3.282347,19.355774,0.835569,135.803223,1.793286,91.857910,1.797186,2.044678,1.793906,0.671387,1.790753,0.273132,792.586968,816.414395,56.587894
3570,0.814722,46.386719,0.812802,430.297852,0.496977,10.070801,1.040229,31.433105,1.793643,2.044678,0.830860,69.580078,0.497017,6.103516,1.043494,-0.085449,3.286162,0.213623,3.291148,4.058838,3.282274,19.538879,0.833628,134.582520,1.791373,91.064453,1.795355,0.823975,1.796387,0.274658,1.794342,0.109558,787.945700,803.978656,41.370005
3577,0.813144,68.969727,0.814029,477.905273,0.498491,5.187988,1.039118,44.860840,1.791934,1.434326,0.838856,51.269531,0.499495,2.441406,1.040977,0.219727,3.293523,-0.152588,3.291743,2.990723,3.286369,19.065857,0.834095,136.718750,1.784970,92.163086,1.788815,2.746582,1.788009,1.037598,1.791437,0.107117,830.961171,847.071672,51.772091
3584,0.821054,147.094727,0.823224,494.384766,0.499950,5.798340,1.044498,43.945312,1.787222,13.214111,0.832807,70.190430,0.496489,10.070801,1.039591,-0.097656,3.288075,0.610352,3.284233,4.852295,3.279320,19.599915,0.834089,137.329102,1.793314,91.308594,1.795648,2.777100,1.799701,1.312256,1.799203,0.111694,933.880837,959.172147,72.416238
3592,0.821350,87.890625,0.820780,494.995117,0.502379,7.019043,1.045075,35.095215,1.796173,1.823425,0.830912,210.876465,0.499455,6.408691,1.043381,0.366211,3.288103,0.335693,3.286705,4.547119,3.279487,19.180298,0.833115,137.023926,1.792300,92.041016,1.796094,3.204346,1.793863,1.098633,1.793359,0.110168,999.494641,1023.269575,43.478543
3600,0.818061,62.255859,0.817325,502.319336,0.499883,12.512207,1.043555,40.588379,1.794885,1.380920,0.832468,201.721191,0.499434,8.544922,1.043909,0.207520,3.284736,-0.183105,3.290245,3.326416,3.279326,19.584656,0.830164,139.160156,1.789886,91.491699,1.789493,0.854492,1.792029,-0.091553,1.789740,0.227966,977.815982,989.524294,51.089447
3607,0.815134,61.645508,0.819150,430.297852,0.497057,2.136230,1.044556,38.146973,1.797153,1.815796,0.836728,68.664551,0.502351,9.765625,1.044938,0.000000,3.284154,0.762939,3.288197,4.272461,3.281877,19.309998,0.835602,132.446289,1.793332,90.942383,1.798645,2.105713,1.793912,0.610352,1.792902,0.107117,802.414628,823.851278,44.171752
3615,0.818143,45.776367,0.813248,438.842773,0.494066,8.239746,1.040705,81.481934,1.796753,1.594543,0.834760,70.190430,0.498466,7.629395,1.044999,-0.244141,3.291078,-0.122070,3.293626,3.692627,3.284196,19.615173,0.838972,137.329102,1.791367,91.186523,1.800095,2.258301,1.798285,0.823975,1.789963,0.108032,799.656773,816.964059,91.734631
3623,0.815561,73.852539,0.811560,483.398438,0.498433,10.986328,1.039600,45.471191,1.799384,2.342224,0.839792,55.236816,0.500948,3.662109,1.044819,0.476074,3.285121,0.854492,3.282377,3.875732,3.279973,19.187927,0.832651,134.582520,1.786920,92.224121,1.792309,1.983643,1.793930,0.427246,1.789371,0.167236,841.350190,861.200667,56.962368
3630,0.816461,89.111328,0.819153,429.687500,0.498909,12.207031,1.043061,41.198730,1.787805,1.991272,0.830115,46.386719,0.493553,10.681152,1.038047,0.219727,3.284187,0.427246,3.283900,3.295898,3.281422,19.226074,0.833103,138.244629,1.791833,91.613770,1.798233,1.342773,1.800305,0.152588,1.798694,0.113831,811.364196,826.280078,52.622991
3638,0.818091,56.152344,0.814490,483.398438,0.498946,8.544922,1.041575,43.334961,1.797348,1.327515,0.840156,67.749023,0.502373,7.629395,1.044926,0.048828,3.288121,0.152588,3.290672,3.936768,3.278236,19.866943,0.833124,136.108398,1.785965,91.796875,1.792251,2.563477,1.793878,0.946045,1.786932,0.264587,843.407012,863.154834,51.786058
3645,0.821033,53.710938,0.816230,428.466797,0.496056,4.577637,1.043211,26.245117,1.788309,1.953125,0.832963,54.626465,0.494618,1.831055,1.041865,0.573730,3.287639,0.091553,3.291664,3.784180,3.285332,19.218445,0.831141,139.160156,1.791348,91.552734,1.795358,0.793457,1.794968,-0.183105,1.798206,0.113831,783.839069,797.692181,33.142734
3653,0.820005,64.086914,0.819574,443.115234,0.502211,23.803711,1.045917,97.351074,1.788733,2.113342,0.833777,70.800781,0.496510,7.934570,1.039637,-0.280762,3.292500,0.305176,3.291664,3.784180,3.281715,19.714355,0.837964,140.380859,1.790353,91.918945,1.798581,2.746582,1.798227,1.403809,1.797272,0.109558,825.492587,846.417943,117.555880
3660,0.820450,72.631836,0.818628,437.011719,0.498897,13.427734,1.041862,112.304688,1.799197,1.586914,0.835196,75.378418,0.498921,10.986328,1.045777,0.549316,3.288548,0.762939,3.287657,4.791260,3.281846,19.386292,0.835056,138.244629,1.788885,91.979980,1.793872,1.007080,1.788110,0.030518,1.789920,0.161133,830.247412,850.369536,126.560168
3668,0.819376,92.163086,0.815518,473.022461,0.495958,14.343262,1.040635,39.672852,1.790457,2.685547,0.836811,60.424805,0.496568,2.136230,1.043857,0.415039,3.292534,-0.030518,3.292616,4.028320,3.284862,19.172668,0.839997,132.446289,1.791360,91.308594,1.791843,1.770020,1.792969,0.274658,1.793362,0.109863,851.330591,868.157873,53.206959
3675,0.818445,83.007812,0.815204,438.232422,0.495058,6.713867,1.039170,39.672852,1.797858,1.274109,0.840836,48.522949,0.501390,8.239746,1.048310,0.183105,3.289546,0.549316,3.288243,3.814697,3.280168,19.920349,0.834589,136.108398,1.788431,91.308594,1.792407,1.007080,1.794961,-0.122070,1.793790,0.115967,812.753143,828.689782,46.841251
3682,0.814536,83.618164,0.814035,476.684570,0.499474,4.577637,1.040201,34.179688,1.793262,1.777649,0.837198,70.495605,0.498936,9.460449,1.045298,0.512695,3.284169,0.610352,3.288618,4.943848,3.277998,19.241333,0.829709,135.803223,1.789899,91.247559,1.789807,2.593994,1.794360,1.007080,1.790307,0.122375,859.716160,884.428899,41.027958
3689,0.820423,78.125000,0.820954,460.205078,0.501338,13.427734,1.040604,42.724609,1.790860,1.678467,0.831861,67.138672,0.495048,7.629395,1.037977,0.500488,3.288106,0.305176,3.291591,4.516602,3.283656,19.744873,0.836536,136.718750,1.788434,91.247559,1.796326,0.885010,1.793005,-0.091553,1.789972,0.107117,844.636551,861.932416,54.197146
3696,0.816080,67.749023,0.813965,490.722656,0.498515,2.746582,1.041218,30.212402,1.791870,7.698059,0.835981,45.776367,0.496477,11.291504,1.040531,0.048828,3.290541,0.366211,3.294154,3.295898,3.286244,19.378662,0.839979,134.277344,1.794690,93.078613,1.796231,1.831055,1.792444,0.640869,1.797104,0.126343,842.392091,858.892040,46.620822
3703,0.816992,80.566406,0.815012,476.684570,0.497981,7.324219,1.046024,37.841797,1.794220,1.823425,0.834275,69.885254,0.500435,6.103516,1.043992,-0.122070,3.286171,0.122070,3.286760,3.997803,3.272944,19.668579,0.830713,133.056641,1.788476,90.393066,1.795135,3.021240,1.794842,1.068115,1.791388,0.112000,852.328807,873.210402,46.502387
3710,0.814560,78.735352,0.810785,443.115234,0.490175,6.713867,1.036197,43.945312,1.793619,2.105713,0.837702,68.969727,0.499913,9.460449,1.045432,-0.024414,3.292558,-0.274658,3.290303,2.746582,3.276539,19.226074,0.834577,137.329102,1.788934,91.003418,1.794293,1.678467,1.793436,0.488281,1.791852,0.163269,826.584249,838.604370,52.603835
3718,0.818885,92.773438,0.821836,479.125977,0.499458,6.103516,1.043723,23.803711,1.794696,4.295349,0.840711,61.035156,0.503304,12.207031,1.043998,-0.146484,3.291048,0.183105,3.292088,4.425049,3.287016,19.889832,0.837049,134.277344,1.786536,90.148926,1.793658,3.143311,1.792367,1.403809,1.792340,0.114441,866.071692,889.396118,35.601783
3726,0.820865,87.280273,0.815790,418.701172,0.501421,5.187988,1.038785,29.296875,1.793774,2.937317,0.836860,55.541992,0.497530,3.662109,1.040461,0.329590,3.289528,0.732422,3.285243,4.516602,3.279906,19.355774,0.831162,137.023926,1.787482,90.759277,1.791800,2.197266,1.790961,0.823975,1.789490,0.106506,801.658700,824.318922,38.303414
3733,0.819565,54.321289,0.815128,453.491211,0.495973,12.817383,1.039200,36.621094,1.796463,2.319336,0.836738,67.749023,0.498473,7.019043,1.043909,0.207520,3.285637,0.579834,3.288191,4.333496,3.281654,19.866943,0.833133,135.192871,1.788904,91.613770,1.795166,2.716064,1.792886,1.098633,1.793460,0.197754,816.649748,839.649745,48.580335
3740,0.822354,82.397461,0.818845,491.333008,0.500435,6.103516,1.044566,37.231445,1.797345,2.555847,0.840113,72.021484,0.500911,7.324219,1.048896,-0.207520,3.292961,0.579834,3.289683,4.058838,3.284599,19.828796,0.840897,140.075684,1.790906,90.637207,1.793820,1.525879,1.796854,0.488281,1.790954,0.106506,879.475102,898.351286,46.538835
3748,0.816120,157.470703,0.821756,494.995117,0.499998,0.915527,1.046186,70.495605,1.796939,1.129150,0.832483,53.710938,0.501833,12.817383,1.043473,0.000000,3.288103,0.335693,3.288710,4.028320,3.283235,19.577026,0.836582,132.141113,1.789825,92.712402,1.794742,2.075195,1.796896,0.061035,1.794168,0.175781,927.503206,945.689090,76.238293
3755,0.819986,67.749023,0.819989,457.763672,0.498915,11.596680,1.046479,41.198730,1.794314,1.586914,0.837885,50.659180,0.497984,7.019043,1.044843,0.378418,3.288631,-0.061035,3.289683,4.058838,3.282182,19.767761,0.830713,133.056641,1.785449,92.346191,1.786020,1.403809,1.788605,-0.030518,1.784582,0.108948,817.739112,833.343327,51.746787
3762,0.815991,85.449219,0.819928,469.970703,0.496031,7.019043,1.044508,43.029785,1.792279,3.013611,0.833320,67.749023,0.497990,6.408691,1.038569,0.085449,3.286183,0.000000,3.290181,3.967285,3.281206,19.767761,0.833631,134.277344,1.785986,91.369629,1.792752,2.441406,1.795325,1.129150,1.791641,0.281982,855.294861,874.751974,53.827829
3770,0.816965,86.059570,0.816501,471.801758,0.497499,6.713867,1.038697,38.146973,1.791006,2.532959,0.838206,67.443848,0.499422,9.765625,1.040974,0.231934,3.285667,0.274658,3.284273,4.455566,3.281154,19.897461,0.830680,136.413574,1.790845,91.857910,1.793756,2.166748,1.794372,0.885010,1.792279,0.120544,860.506665,881.517050,47.499830
3777,0.816834,112.304688,0.814032,477.294922,0.496556,3.356934,1.045063,36.315918,1.797470,2.243042,0.837455,44.860840,0.500917,6.713867,1.042441,0.219727,3.288118,0.183105,3.284862,3.448486,3.274995,19.424438,0.832618,137.939453,1.791840,91.491699,1.799203,1.403809,1.797336,0.549316,1.796710,0.116882,864.043001,879.485917,43.651127
3784,0.823413,65.917969,0.820859,479.125977,0.501390,8.239746,1.046958,42.114258,1.797379,2.471924,0.835294,65.612793,0.499931,7.629395,1.045341,0.341797,3.285692,0.030518,3.285316,3.784180,3.280739,19.714355,0.831626,139.465332,1.799143,91.918945,1.798187,1.800537,1.800266,0.549316,1.798904,0.190430,852.928591,869.687707,52.666174
3792,0.818421,87.890625,0.820945,462.036133,0.498436,10.681152,1.044959,46.691895,1.792212,1.960754,0.835715,72.326660,0.499886,12.207031,1.042512,-0.061035,3.292061,-0.183105,3.288725,3.875732,3.284672,19.645691,0.832633,136.413574,1.785470,91.918945,1.790332,2.227783,1.790958,0.854492,1.789966,0.107727,860.144029,877.806283,57.629082
3799,0.821387,80.566406,0.816190,436.401367,0.499480,3.967285,1.038172,41.809082,1.793527,1.113892,0.830228,35.095215,0.499913,9.460449,1.045414,0.048828,3.285206,0.000000,3.290211,3.662109,3.278847,19.561768,0.833637,133.666992,1.786902,92.590332,1.787341,2.838135,1.791846,1.739502,1.792779,0.216980,797.688660,817.927408,47.384390
3807,0.814078,77.514648,0.813727,440.673828,0.495039,8.544922,1.039643,41.198730,1.790289,1.884460,0.834913,54.931641,0.494539,9.765625,1.040101,-0.183105,3.282295,-0.183105,3.286897,2.624512,3.280879,19.363403,0.831214,131.835938,1.786920,92.224121,1.794165,2.960205,1.792367,1.403809,1.791357,0.115051,810.309409,826.162140,50.435771
3815,0.821094,41.503906,0.813068,474.853516,0.498039,1.525879,1.041236,28.381348,1.797513,2.136230,0.840891,43.029785,0.501363,10.986328,1.043897,0.256348,3.292934,0.854492,3.289137,4.638672,3.281618,19.958496,0.831159,137.329102,1.787393,92.529297,1.792197,3.112793,1.792837,1.586914,1.794333,0.110474,807.348757,833.843587,34.151530
3822,0.816129,57.983398,0.816910,487.670898,0.496495,9.460449,1.038193,39.672852,1.790271,1.930237,0.834461,51.269531,0.499406,11.291504,1.040052,0.012207,3.287663,-0.152588,3.291676,3.662109,3.283220,19.615173,0.830704,133.972168,1.794739,92.102051,1.799164,1.800537,1.799298,0.457764,1.799811,0.148621,835.398145,851.014080,49.340803
3830,0.818997,70.190430,0.818088,447.387695,0.500868,11.596680,1.044520,41.809082,1.796683,1.770020,0.842124,66.223145,0.498915,11.596680,1.045469,-0.170898,3.289577,0.244141,3.284282,4.364014,3.279487,19.180298,0.830204,135.192871,1.786505,90.759277,1.795352,0.854492,1.796429,-0.152588,1.791376,0.113220,822.347412,838.743182,52.658983
3837,0.814096,73.852539,0.814521,477.294922,0.496977,10.070801,1.038206,38.452148,1.791217,2.006531,0.832871,63.781738,0.497017,6.103516,1.041898,0.439453,3.283275,-0.213623,3.288270,3.540039,3.278813,19.645691,0.828235,136.718750,1.792853,90.759277,1.795218,2.197266,1.791443,0.885010,1.786578,0.202332,846.232306,862.701543,48.520324
3845,0.820053,54.321289,0.818940,472.412109,0.500948,3.662109,1.045621,29.296875,1.790735,1.991272,0.834287,68.664551,0.496529,6.103516,1.043473,0.000000,3.286189,-0.061035,3.292195,3.356934,3.283424,19.104004,0.833600,137.329102,1.787411,92.163086,1.798557,2.990723,1.792862,1.342773,1.789429,0.112610,833.878823,852.516321,36.033805
3852,0.816999,79.345703,0.816065,461.425781,0.497423,14.343262,1.043510,45.166016,1.792633,2.128601,0.838547,33.264160,0.499931,7.629395,1.041971,0.146484,3.288536,0.885010,3.288652,4.608154,3.284730,19.500732,0.835532,139.465332,1.793280,91.979980,1.793701,2.716064,1.796252,1.617432,1.792859,0.111389,818.966997,844.809122,58.081635
3860,0.821515,152.587891,0.819342,489.501953,0.499455,6.408691,1.046287,60.424805,1.789566,1.251221,0.831540,50.354004,0.497539,2.746582,1.040464,0.317383,3.291008,0.579834,3.294008,4.760742,3.283879,19.187927,0.838483,137.329102,1.789844,92.346191,1.792706,2.899170,1.796783,1.190186,1.796722,0.115662,913.643157,938.569182,68.661668
3867,0.813568,81.787109,0.810596,480.957031,0.492158,3.662109,1.043607,35.400391,1.797076,2.006531,0.835489,46.081543,0.499925,8.239746,1.047868,0.000000,3.294374,1.098633,3.296422,5.035400,3.287202,19.424438,0.840937,136.108398,1.783972,92.590332,1.790372,1.831055,1.793436,0.488281,1.789938,0.110474,842.708038,867.080118,42.352331
3875,0.815995,84.838867,0.818940,472.412109,0.500401,9.460449,1.043009,46.386719,1.800089,1.800537,0.839396,46.081543,0.504274,12.817383,1.044443,0.024414,3.294475,0.091553,3.294661,3.112793,3.282765,19.531250,0.836066,134.887695,1.787903,92.102051,1.788482,1.190186,1.788586,0.152588,1.788476,0.158997,843.120049,856.078807,56.356917
3882,0.822388,75.683594,0.820108,433.959961,0.499434,8.544922,1.046833,54.626465,1.794003,1.144409,0.837949,44.250488,0.500893,9.155273,1.046329,0.292969,3.284706,0.122070,3.292094,4.364014,3.280720,19.760132,0.830683,136.108398,1.789340,92.651367,1.790930,1.129150,1.793951,0.213623,1.794315,0.112305,803.984190,821.157359,63.505483
3890,0.809696,75.073242,0.812665,457.763672,0.496489,10.070801,1.037513,107.727051,1.796320,2.677917,0.840339,147.094727,0.499879,12.817383,1.043037,-0.207520,3.285225,-0.183105,3.287340,3.082275,3.274507,19.424438,0.827259,136.718750,1.790817,92.407227,1.795151,2.868652,1.796750,1.525879,1.794846,0.108032,904.980685,922.402914,121.578630
3898,0.817917,90.942383,0.819767,502.319336,0.500902,8.239746,1.043000,47.302246,1.791534,2.433777,0.832050,48.217773,0.496538,5.187988,1.039503,0.256348,3.283745,-0.030518,3.290694,3.723145,3.277452,19.386292,0.832624,137.329102,1.790387,91.247559,1.797098,2.929688,1.796262,1.525879,1.795679,0.122375,870.599340,890.756668,57.823738
3906,0.810819,45.776367,0.814481,485.229492,0.495546,6.713867,1.036698,42.724609,1.794287,2.876282,0.835727,71.105957,0.497939,11.596680,1.040583,-0.158691,3.278807,0.518799,3.279881,4.425049,3.273158,19.134521,0.825330,134.277344,1.789883,91.552734,1.794699,2.502441,1.798730,1.251221,1.790503,0.102844,834.867253,857.823666,52.780419
3913,0.817072,64.697266,0.815979,478.515625,0.500951,3.356934,1.037803,29.907227,1.792987,1.243591,0.839881,46.386719,0.498473,7.019043,1.042914,0.280762,3.283235,0.183105,3.285768,4.150391,3.282326,19.409180,0.832172,133.666992,1.786963,91.369629,1.792889,1.068115,1.791525,0.061035,1.792590,0.235901,824.710275,840.973032,34.949202
3920,0.824555,130.615234,0.823261,487.060547,0.501979,-1.831055,1.048579,26.550293,1.788260,14.282227,0.833936,54.931641,0.497060,1.831055,1.043925,0.146484,3.286192,-0.091553,3.288774,3.387451,3.278740,19.828796,0.834101,136.108398,1.793738,92.590332,1.794217,2.441406,1.794369,0.915527,1.794791,0.113525,900.377988,917.240895,52.461250
3927,0.821390,79.956055,0.817462,474.853516,0.498955,7.629395,1.040528,50.354004,1.799704,1.541138,0.837961,43.029785,0.500880,10.375977,1.046210,0.769043,3.289631,-0.305176,3.288838,2.746582,3.284724,19.515991,0.838505,135.192871,1.790350,91.979980,1.797089,3.021240,1.797726,1.525879,1.796725,0.115356,838.257185,854.458882,58.975064
