time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
558,0.813593,76.904297,0.863075,629.882812,0.493608,5.187988,1.038096,49.438477,1.790631,2.250671,0.832609,90.026855,0.500453,4.272461,1.044916,0.085449,3.286702,-0.305176,3.292158,3.723145,3.283354,19.279480,0.837061,133.056641,1.789371,92.041016,1.799063,2.807617,1.794336,1.251221,1.793445,0.150452,1023.032524,1041.582875,57.912823
565,0.821344,89.111328,0.869279,658.569336,0.500929,5.493164,1.046018,38.452148,1.797235,1.609802,0.836707,70.800781,0.501375,9.765625,1.042106,-0.390625,3.293007,0.122070,3.292628,3.906250,3.280504,19.081116,0.836536,136.718750,1.793228,93.017578,1.788812,2.777100,1.793341,1.434326,1.794357,0.108032,1053.361743,1074.165496,45.866525
573,0.825672,102.539062,0.868235,671.997070,0.501900,6.103516,1.043445,51.574707,1.797321,2.616882,0.835352,59.814453,0.499406,11.291504,1.044398,0.207520,3.290999,0.671387,3.293007,5.004883,3.284154,19.721985,0.835096,134.277344,1.789850,92.224121,1.794644,3.051758,1.792383,1.251221,1.791858,0.113831,1066.112892,1092.523023,61.582125
580,0.821735,108.642578,0.870933,718.383789,0.500917,6.713867,1.045536,37.841797,1.796219,1.708984,0.835502,93.688965,0.496507,8.239746,1.046891,0.000000,3.291057,0.091553,3.292586,4.333496,3.283174,19.729614,0.836082,133.361816,1.792297,92.102051,1.794324,1.373291,1.795929,-0.030518,1.794528,0.139771,1138.910220,1155.889253,45.997761
587,0.818357,100.708008,0.870112,687.255859,0.495021,10.375977,1.043009,46.386719,1.801355,2.296448,0.839423,92.163086,0.502354,9.460449,1.049235,0.390625,3.284184,0.457764,3.286778,3.814697,3.277293,19.783020,0.833158,132.751465,1.794272,91.674805,1.800510,2.990723,1.797733,1.464844,1.796277,0.111389,1103.058257,1125.117923,57.654813
595,0.814749,138.549805,0.865269,679.321289,0.496522,6.713867,1.037665,43.640137,1.795117,2.021790,0.834211,76.293945,0.501405,6.713867,1.047868,0.000000,3.283726,0.152588,3.288334,2.899170,3.280910,19.287109,0.833619,135.498047,1.786874,93.139648,1.793384,1.007080,1.794470,-0.091553,1.794308,0.112915,1110.555024,1122.231313,52.246794
602,0.821463,65.307617,0.868858,645.141602,0.498470,7.324219,1.044019,43.029785,1.796457,2.334595,0.836664,75.073242,0.500472,2.441406,1.047324,0.219727,3.283735,0.061035,3.287782,3.540039,3.273622,19.195557,0.831687,133.361816,1.789847,92.285156,1.791342,1.892090,1.794446,0.152588,1.793811,0.113831,1017.582030,1033.084521,52.768822
610,0.816486,84.228516,0.868849,646.972656,0.497041,3.662109,1.041563,44.555664,1.795294,1.579285,0.839136,72.021484,0.496501,8.850098,1.042441,0.219727,3.286131,0.518799,3.286714,4.455566,3.279268,19.729614,0.832654,134.277344,1.786932,91.979980,1.790475,0.793457,1.788119,-0.061035,1.789657,0.187378,1037.154393,1054.814934,51.063010
618,0.815515,83.007812,0.867295,664.672852,0.496065,3.662109,1.038676,40.283203,1.791617,2.227783,0.837333,57.067871,0.498958,7.324219,1.044031,-0.280762,3.289607,-0.061035,3.287688,4.486084,3.283299,19.416809,0.836060,135.498047,1.794711,92.651367,1.795727,1.983643,1.797339,0.518799,1.793811,0.113831,1038.830350,1057.872949,47.649154
625,0.815143,59.814453,0.866368,654.907227,0.493092,7.934570,1.040558,47.302246,1.794492,1.144409,0.832862,64.697266,0.496986,9.155273,1.042521,-0.097656,3.286162,0.213623,3.287803,3.326416,3.282368,19.302368,0.837510,137.023926,1.787411,92.163086,1.797208,1.831055,1.798322,0.457764,1.791873,0.112305,1017.530825,1033.283418,55.186861
633,0.825330,73.242188,0.871428,619.506836,0.501881,7.934570,1.046854,52.490234,1.792465,2.548218,0.834119,85.449219,0.497523,4.272461,1.044358,0.366211,3.288121,0.152588,3.285856,3.265381,3.284242,19.500732,0.833597,137.634277,1.792334,91.369629,1.791397,1.342773,1.794403,0.579834,1.793973,0.146484,1016.891592,1031.568788,63.499436
640,0.817935,87.280273,0.868376,643.920898,0.498027,2.746582,1.042176,32.043457,1.795441,2.433777,0.839042,81.481934,0.499016,1.525879,1.045820,0.378418,3.288115,0.213623,3.288658,4.547119,3.281822,19.447327,0.835587,133.972168,1.794254,92.041016,1.789795,2.716064,1.796274,1.403809,1.793921,0.200500,1041.351528,1064.390687,39.132494
648,0.818488,74.462891,0.865776,675.659180,0.503233,19.226074,1.043381,106.811523,1.782681,19.683838,0.836930,243.835449,0.498949,8.239746,1.041025,0.024414,3.285661,0.335693,3.286717,4.425049,3.284245,19.493103,0.833628,134.582520,1.790814,92.468262,1.792694,3.021240,1.796741,1.617432,1.795947,0.144348,1196.190584,1220.159706,156.210367
655,0.817499,76.904297,0.868739,668.945312,0.502760,17.700195,1.043156,80.566406,1.790707,17.929077,0.834073,90.026855,0.501390,8.239746,1.043348,0.500488,3.284700,0.183105,3.286885,2.746582,3.271653,19.233704,0.830710,133.361816,1.793774,91.857910,1.793744,2.288818,1.794870,0.793457,1.791434,0.107422,1062.426373,1077.585225,125.047983
662,0.815079,72.631836,0.860792,598.144531,0.492616,6.713867,1.037635,46.691895,1.790231,2.029419,0.832764,74.462891,0.493599,6.103516,1.040513,0.122070,3.284199,0.305176,3.286744,4.150391,3.280202,19.836426,0.836561,134.277344,1.788922,91.247559,1.793384,1.007080,1.794473,-0.122070,1.792377,0.110779,980.060374,996.290934,55.389626
670,0.822828,85.449219,0.868260,667.114258,0.499431,8.850098,1.044501,43.640137,1.789422,1.609802,0.833887,59.814453,0.497978,7.629395,1.045438,-0.048828,3.289042,0.701904,3.291533,5.096436,3.284752,19.447327,0.836545,135.803223,1.793750,92.346191,1.796713,1.892090,1.796863,0.396729,1.793982,0.145569,1046.557493,1069.753580,52.882813
678,0.820395,83.618164,0.865132,609.130859,0.500450,4.577637,1.043058,41.503906,1.796094,2.021790,0.837137,76.599121,0.503371,5.493164,1.046921,-0.122070,3.289146,-0.335693,3.290230,3.479004,3.280907,19.294739,0.837049,134.277344,1.791324,92.041016,1.797201,1.892090,1.796347,0.671387,1.795349,0.106506,1003.107038,1018.056126,49.213180
685,0.820505,61.645508,0.868226,673.828125,0.500972,1.220703,1.043592,36.926270,1.795660,1.884460,0.836692,72.326660,0.499916,9.155273,1.038654,-0.256348,3.287163,-0.030518,3.288746,3.662109,3.278419,19.409180,0.830176,137.939453,1.783496,92.346191,1.789392,1.861572,1.788064,0.488281,1.784543,0.112915,1043.487463,1059.635056,42.531348
693,0.825229,93.383789,0.868248,669.555664,0.502867,7.019043,1.045972,43.029785,1.796225,1.693726,0.835508,93.078613,0.496046,5.493164,1.043952,0.036621,3.289036,0.762939,3.288557,5.554199,3.277308,19.744873,0.832615,138.244629,1.788873,92.224121,1.791312,2.197266,1.796381,0.335693,1.793283,0.117798,1083.937147,1109.250805,51.579926
701,0.817502,76.293945,0.865611,610.961914,0.500435,6.103516,1.043482,47.912598,1.797659,1.770020,0.837699,69.274902,0.500420,7.629395,1.048341,0.061035,3.288121,0.152588,3.286720,4.394531,3.277430,19.439697,0.836078,133.666992,1.792770,92.407227,1.796756,1.464844,1.794965,-0.152588,1.791742,0.223083,994.672075,1011.975473,56.232243
709,0.822361,81.176758,0.867451,633.544922,0.497014,6.408691,1.041154,36.621094,1.795035,2.227783,0.835740,69.885254,0.501384,8.850098,1.042997,-0.048828,3.287141,0.183105,3.290736,3.295898,3.281883,19.294739,0.838483,137.329102,1.789792,93.383789,1.795114,3.234863,1.796252,1.617432,1.795813,0.108948,1024.922430,1045.082520,45.312339
717,0.819370,93.383789,0.865550,623.168945,0.496516,7.324219,1.043568,39.367676,1.792355,6.484985,0.838639,219.421387,0.500404,9.155273,1.042368,0.512695,3.285664,0.305176,3.285231,4.638672,3.279783,19.660950,0.832142,136.718750,1.793292,91.735840,1.799176,1.678467,1.801270,0.274658,1.794730,0.119629,1148.007545,1167.763949,56.342822
724,0.817438,89.111328,0.866285,671.386719,0.497475,9.155273,1.037702,39.978027,1.797372,1.266479,0.836228,69.885254,0.498946,8.544922,1.046403,0.000000,3.287648,0.000000,3.289262,3.387451,3.276933,19.462585,0.836551,135.192871,1.789340,92.651367,1.795639,2.868652,1.798257,1.098633,1.789923,0.160828,1060.104913,1078.373817,48.316130
732,0.823816,83.007812,0.871238,657.348633,0.501857,10.375977,1.045512,40.283203,1.796658,1.831055,0.837812,57.983398,0.495973,12.817383,1.043461,0.048828,3.292451,0.793457,3.291072,4.821777,3.282695,19.706726,0.831174,135.803223,1.786001,91.064453,1.788345,2.563477,1.789950,1.159668,1.789523,0.103149,1036.470850,1061.612214,50.613591
739,0.819455,76.293945,0.871177,669.555664,0.501338,13.427734,1.044498,43.945312,1.796674,1.792908,0.835993,93.383789,0.499937,7.019043,1.044312,0.549316,3.290990,0.762939,3.290159,4.180908,3.285142,19.691467,0.834128,133.361816,1.785898,93.139648,1.793387,0.976562,1.790533,0.213623,1.788956,0.111084,1070.438846,1088.839380,55.853913
747,0.819129,43.945312,0.867527,618.286133,0.501912,4.882812,1.046540,35.095215,1.791205,2.037048,0.830838,71.716309,0.494563,7.324219,1.040967,0.256348,3.283653,0.885010,3.289613,4.760742,3.282200,19.721985,0.829218,136.108398,1.785885,93.383789,1.794311,1.495361,1.789587,-0.091553,1.791366,0.114136,980.423042,1001.509410,42.828059
754,0.815052,78.125000,0.862889,667.114258,0.498451,9.155273,1.039652,40.283203,1.798251,1.510620,0.837156,74.768066,0.499001,3.051758,1.043424,0.195312,3.288655,-0.305176,3.285371,3.234863,3.283919,19.088745,0.836561,134.277344,1.787973,90.698242,1.792847,1.495361,1.791537,-0.061035,1.790250,0.177002,1041.140217,1053.335933,49.160448
762,0.813165,64.697266,0.867787,664.062500,0.497520,4.577637,1.040665,36.621094,1.793271,1.754761,0.838917,93.994141,0.501900,6.103516,1.040580,-0.146484,3.284150,0.793457,3.289613,4.760742,3.278447,19.340515,0.831690,133.056641,1.789316,93.139648,1.797070,3.204346,1.796759,1.434326,1.790390,0.114136,1051.567684,1078.170089,43.534530
769,0.817481,80.566406,0.866352,657.958984,0.496480,10.986328,1.042179,31.738281,1.798547,1.991272,0.841559,73.852539,0.504793,9.765625,1.049857,-0.146484,3.287163,-0.030518,3.285826,3.570557,3.280931,19.233704,0.834562,138.854980,1.786929,92.041016,1.793765,2.075195,1.793436,0.488281,1.793875,0.107422,1046.463934,1062.693960,42.112856
777,0.815457,94.604492,0.862608,625.610352,0.497478,8.850098,1.043034,43.945312,1.794934,1.258850,0.834839,62.255859,0.498955,7.629395,1.040534,0.036621,3.293898,0.976562,3.291017,5.371094,3.282628,19.874573,0.839951,137.023926,1.788858,92.529297,1.795703,2.227783,1.794388,0.732422,1.795325,0.157776,1018.760043,1044.967787,52.498712
784,0.818997,70.190430,0.866777,670.776367,0.495045,7.934570,1.040110,43.334961,1.794647,1.976013,0.838441,92.773438,0.498503,3.967285,1.045951,-0.146484,3.291978,0.640869,3.294005,4.791260,3.285057,19.905090,0.840461,134.887695,1.790863,91.491699,1.792728,2.685547,1.792844,1.525879,1.787045,0.106812,1061.305687,1086.747963,52.547340
792,0.817588,59.204102,0.870201,669.555664,0.495558,5.493164,1.043540,42.114258,1.792377,13.755798,0.838151,72.937012,0.502379,7.019043,1.043024,-0.158691,3.290105,-0.152588,3.286708,4.516602,3.283827,19.317627,0.834125,133.666992,1.786914,92.346191,1.795654,2.716064,1.796771,1.312256,1.794324,0.111389,1035.690581,1057.268237,71.325671
800,0.821286,100.708008,0.871846,633.544922,0.500914,7.019043,1.041682,130.310059,1.790192,11.894226,0.834623,181.579590,0.502379,7.019043,1.043946,0.061035,3.284239,-0.091553,3.284413,3.051758,3.272599,19.309998,0.830713,133.056641,1.789319,93.078613,1.796637,2.655029,1.794852,0.976562,1.794205,0.172119,1130.785819,1147.031279,160.550466
807,0.820600,42.724609,0.869520,610.351562,0.495048,7.629395,1.041587,90.942383,1.787942,11.413574,0.833298,314.025879,0.498454,8.850098,1.040388,0.622559,3.285722,-0.274658,3.289281,3.204346,3.281459,19.134521,0.832694,130.310059,1.787854,93.078613,1.795645,2.807617,1.797714,1.647949,1.792383,0.110168,1170.415055,1188.056622,118.908132
814,0.822757,99.487305,0.868501,618.896484,0.500407,8.850098,1.043745,70.495605,1.791839,2.891541,0.838886,97.045898,0.498924,10.681152,1.041068,-0.146484,3.288136,0.000000,3.289766,3.234863,3.283809,19.363403,0.835566,136.108398,1.790338,92.224121,1.790979,0.640869,1.793967,0.061035,1.788794,0.127258,1048.606293,1060.505513,83.189237
822,0.815460,93.994141,0.862950,654.907227,0.497948,10.681152,1.037653,44.860840,1.793564,1.022339,0.832401,61.950684,0.496495,9.460449,1.044016,-0.219727,3.290581,-0.030518,3.292195,3.356934,3.280482,19.134521,0.837537,134.277344,1.787894,92.285156,1.793347,1.373291,1.794403,0.579834,1.792886,0.108643,1038.259477,1052.713980,53.702277
829,0.819858,93.383789,0.866941,637.817383,0.498936,9.460449,1.044196,74.157715,1.796329,2.655029,0.836652,76.293945,0.505345,3.356934,1.046833,0.231934,3.289512,0.885010,3.294978,4.821777,3.283128,19.844055,0.838032,133.666992,1.790778,93.200684,1.795300,1.373291,1.789081,0.091553,1.788934,0.113220,1039.554412,1060.982580,86.924675
836,0.823786,89.111328,0.871696,663.452148,0.499925,8.239746,1.047492,37.536621,1.794537,2.250671,0.834998,95.214844,0.500948,3.662109,1.048215,0.561523,3.293989,0.061035,3.294551,4.211426,3.285771,19.340515,0.838468,138.854980,1.786413,92.590332,1.790344,2.105713,1.789496,0.823975,1.788724,0.231934,1079.458069,1098.778325,47.477488
844,0.818891,91.552734,0.862998,645.141602,0.494594,4.272461,1.039249,31.738281,1.795105,0.831604,0.836365,56.152344,0.502843,9.460449,1.047352,0.109863,3.292546,-0.152588,3.291637,4.058838,3.284807,19.309998,0.840943,135.498047,1.793716,93.017578,1.798053,3.143311,1.798230,1.373291,1.793277,0.118408,1027.999179,1048.978327,36.589934
852,0.821329,92.163086,0.872624,673.217773,0.503389,3.662109,1.045005,42.114258,1.796121,6.835938,0.842429,84.533691,0.503886,2.746582,1.046268,0.537109,3.289055,0.579834,3.294478,4.943848,3.280745,19.699097,0.834101,136.108398,1.789877,91.674805,1.795694,2.319336,1.793405,0.793457,1.787652,0.143738,1078.821123,1102.603432,58.131246
859,0.815631,59.814453,0.868067,705.566406,0.498961,7.019043,1.044059,39.062500,1.785754,13.221741,0.834415,202.331543,0.498958,7.324219,1.041859,0.598145,3.289125,-0.122070,3.288814,2.990723,3.280891,19.332886,0.833185,130.004883,1.788882,92.041016,1.791949,0.701904,1.796390,0.244141,1.793750,0.217590,1171.160096,1182.290870,67.896559
867,0.816443,92.773438,0.870753,656.738281,0.495998,10.375977,1.043525,43.640137,1.789361,2.983093,0.832871,63.781738,0.495531,8.239746,1.044471,-0.085449,3.293419,0.885010,3.294078,4.058838,3.279747,19.752502,0.835102,133.666992,1.792245,93.139648,1.792856,1.403809,1.793964,0.091553,1.793375,0.108643,1048.249585,1067.215490,56.023858
874,0.821106,39.062500,0.865336,665.893555,0.494578,5.798340,1.043186,28.686523,1.791788,3.021240,0.839026,83.007812,0.503377,4.882812,1.044840,0.390625,3.282286,-0.091553,3.286772,3.875732,3.282347,19.355774,0.830701,134.277344,1.790881,91.125488,1.793271,2.136230,1.792410,0.976562,1.791250,0.125732,1019.304867,1037.324253,38.206537
882,0.820960,68.359375,0.867759,669.555664,0.497005,7.324219,1.042588,39.672852,1.792334,1.655579,0.836115,81.176758,0.498946,8.544922,1.043037,-0.207520,3.285686,0.091553,3.290269,3.082275,3.277507,19.248962,0.831647,137.329102,1.791370,91.125488,1.796744,1.586914,1.796912,-0.091553,1.796402,0.245361,1050.031706,1063.160801,47.969957
890,0.816110,61.645508,0.860111,636.596680,0.492528,15.563965,1.037763,82.702637,1.792767,6.675720,0.837586,80.566406,0.500935,4.882812,1.042460,0.146484,3.280705,1.068115,3.287150,4.974365,3.279686,19.905090,0.827753,136.108398,1.787353,93.322754,1.789261,3.173828,1.793387,0.976562,1.790900,0.112000,1012.881521,1040.167339,105.459436
897,0.818024,69.580078,0.863648,612.792969,0.499910,9.765625,1.044028,42.114258,1.792752,1.831055,0.837150,75.378418,0.497588,-2.136230,1.044855,0.329590,3.283668,0.732422,3.285679,5.035400,3.280278,19.645691,0.833613,136.108398,1.789856,92.102051,1.790829,2.136230,1.793854,1.190186,1.789426,0.112915,991.496762,1016.407147,52.133041
904,0.811728,59.204102,0.861030,648.193359,0.494105,4.272461,1.039792,26.245117,1.797424,2.357483,0.840217,61.645508,0.498424,11.901855,1.049354,-0.085449,3.291569,-0.152588,3.295576,3.723145,3.279298,19.653320,0.833600,137.329102,1.789886,91.491699,1.791882,1.373291,1.794449,0.122070,1.789291,0.223999,1006.896904,1021.344383,33.637919
912,0.822608,129.394531,0.872956,704.345703,0.499443,7.629395,1.045811,59.204102,1.789517,9.918213,0.834287,361.633301,0.494441,19.531250,1.040928,0.415039,3.287178,-0.183105,3.293187,3.204346,3.286766,19.294739,0.838022,134.582520,1.785437,92.590332,1.790936,1.068115,1.790546,0.091553,1.790912,0.110779,1374.812219,1386.839684,83.475539
919,0.819480,71.411133,0.861531,645.751953,0.497960,9.460449,1.041175,34.484863,1.788290,9.323120,0.831302,269.470215,0.498900,13.122559,1.040085,-0.122070,3.290578,0.000000,3.290251,3.265381,3.283366,19.248962,0.837494,138.549805,1.789886,91.491699,1.792761,2.349854,1.797278,1.129150,1.788995,0.107117,1188.473578,1205.459624,57.288145
926,0.816144,54.931641,0.863597,623.168945,0.498503,3.967285,1.038642,43.640137,1.789850,1.762390,0.833552,93.383789,0.495515,9.765625,1.045454,-0.109863,3.289104,0.091553,3.285798,3.845215,3.284822,19.271851,0.834589,136.108398,1.792761,92.590332,1.797256,1.342773,1.798331,0.366211,1.795389,0.151367,1008.726387,1024.733990,50.458594
934,0.818027,68.969727,0.870759,655.517578,0.497954,10.070801,1.043009,46.386719,1.789514,2.601624,0.834592,86.975098,0.498958,7.324219,1.043372,0.402832,3.282747,0.183105,3.288673,4.394531,3.279820,19.569397,0.834611,133.972168,1.786920,92.224121,1.789883,1.831055,1.792447,0.610352,1.788531,0.104675,1044.863600,1064.288263,58.052204
941,0.817893,95.825195,0.867076,610.961914,0.500456,3.967285,1.045072,35.400391,1.793582,2.197266,0.838401,96.740723,0.498964,6.713867,1.043821,0.561523,3.290126,-0.366211,3.292659,3.601074,3.282762,19.538879,0.840961,133.666992,1.786380,93.261719,1.790750,2.929688,1.790887,1.556396,1.791373,0.113525,1036.523033,1055.208931,42.922390
948,0.820597,43.334961,0.871238,657.348633,0.504872,1.831055,1.044562,37.536621,1.796652,1.846313,0.835367,58.288574,0.498921,10.986328,1.041550,-0.122070,3.286168,0.152588,3.295113,3.479004,3.284285,19.393921,0.839472,136.108398,1.790338,92.224121,1.793729,2.441406,1.791894,1.251221,1.791284,0.122375,1005.600305,1024.186719,43.450977
955,0.816373,106.811523,0.866798,666.503906,0.498939,9.155273,1.037635,46.691895,1.798309,2.586365,0.837473,91.857910,0.497456,10.986328,1.042850,0.537109,3.290498,0.793457,3.291621,4.211426,3.283162,19.760132,0.840464,134.582520,1.789856,92.102051,1.797809,0.701904,1.795447,-0.091553,1.794128,0.277405,1091.210682,1108.781481,57.668149
963,0.821329,92.163086,0.871281,648.803711,0.499461,5.798340,1.044089,36.010742,1.798721,1.556396,0.838456,91.247559,0.500972,1.220703,1.043397,0.305176,3.285689,0.061035,3.285356,3.387451,3.277049,19.172668,0.827295,133.056641,1.787414,92.102051,1.792383,1.251221,1.794961,-0.122070,1.791388,0.112000,1056.155683,1069.508763,43.294005
971,0.821317,94.604492,0.872020,696.411133,0.501402,7.019043,1.043445,51.574707,1.798767,2.662659,0.837171,122.070312,0.499498,2.136230,1.044346,0.415039,3.287108,0.518799,3.287242,4.058838,3.284175,19.668579,0.830207,134.887695,1.790820,92.346191,1.799542,2.899170,1.798703,1.525879,1.796295,0.109558,1130.830586,1153.840097,62.124263
978,0.819422,83.007812,0.866590,610.351562,0.498463,7.934570,1.044025,42.419434,1.798444,2.250671,0.840531,79.040527,0.500948,3.662109,1.046827,0.256348,3.290074,0.152588,3.290700,3.662109,3.284294,19.371033,0.834110,135.192871,1.787442,91.552734,1.793225,2.593994,1.797296,0.946045,1.791196,0.131226,1005.748251,1024.653116,52.289762
986,0.817050,68.969727,0.866032,624.389648,0.495506,10.681152,1.042551,43.334961,1.797369,3.715515,0.833274,72.326660,0.498460,8.239746,1.049311,0.085449,3.279863,-0.274658,3.286366,3.051758,3.282866,19.279480,0.830719,132.446289,1.788852,92.651367,1.794351,1.098633,1.794452,0.091553,1.790143,0.236511,1001.038500,1012.302472,57.149651
993,0.815482,89.721680,0.863389,664.672852,0.496031,7.019043,1.039634,42.114258,1.789926,1.571655,0.833362,63.476562,0.495525,8.850098,1.043003,-0.073242,3.289558,0.427246,3.285722,4.608154,3.280748,19.691467,0.834113,134.887695,1.789313,93.200684,1.790829,2.136230,1.791461,0.701904,1.789947,0.109558,1048.321300,1069.950924,50.078216
1001,0.814511,88.500977,0.864854,664.672852,0.499940,6.713867,1.041852,64.392090,1.797061,2.044678,0.835990,93.688965,0.499440,7.934570,1.047257,0.488281,3.290074,0.152588,3.289134,4.669189,3.279835,19.531250,0.834083,137.939453,1.786471,91.430664,1.793228,2.563477,1.794305,1.556396,1.788959,0.110779,1072.375842,1095.625006,74.118002
1008,0.819290,109.252930,0.873426,708.007812,0.500462,3.356934,1.044401,53.710938,1.792758,1.815796,0.833036,96.130371,0.494542,9.460449,1.043973,-0.048828,3.291057,0.091553,3.294075,4.089355,3.283311,19.386292,0.835081,135.803223,1.789831,92.590332,1.793866,1.068115,1.797391,0.000000,1.792111,0.137329,1135.635352,1151.323356,61.031043
1016,0.820969,66.528320,0.867656,690.307617,0.497542,2.441406,1.045008,41.809082,1.792795,1.724243,0.836851,251.770020,0.503355,7.019043,1.043330,0.573730,3.292061,-0.183105,3.293156,3.509521,3.282323,19.416809,0.840980,131.835938,1.790369,91.613770,1.797812,0.671387,1.793051,-0.549316,1.793881,0.106812,1207.210030,1218.386713,47.996742
1023,0.820493,64.086914,0.871455,614.013672,0.497014,6.408691,1.046452,43.945312,1.793838,1.556396,0.833008,294.189453,0.495976,12.512207,1.043494,-0.085449,3.292531,0.000000,3.292271,2.593994,3.288203,19.363403,0.841425,136.108398,1.788879,92.102051,1.796243,1.708984,1.794958,-0.091553,1.793350,0.111084,1182.001513,1193.447064,51.963771
1031,0.821823,90.942383,0.867323,659.179688,0.502892,4.577637,1.041172,34.790039,1.793017,2.388000,0.836258,66.833496,0.500438,5.798340,1.041065,-0.134277,3.286629,0.427246,3.286714,4.455566,3.286784,19.248962,0.834742,120.849609,1.789892,91.369629,1.792792,2.044678,1.792444,0.640869,1.794244,0.119324,1033.013500,1053.876275,42.806193
1038,0.814405,109.863281,0.860621,632.324219,0.493581,7.934570,1.041666,34.179688,1.797757,1.525879,0.840922,88.806152,0.498976,5.493164,1.048716,0.512695,3.288145,-0.091553,3.292747,2.716064,3.281920,19.203186,0.834989,96.130371,1.786389,83.312988,1.790951,0.915527,1.795398,0.396729,1.791113,0.285950,1004.255046,1015.249272,42.263337
1045,0.916967,300.903320,0.866447,639.038086,0.498027,2.746582,1.039786,26.855469,1.798294,1.403809,0.834302,67.138672,0.498936,9.460449,1.045847,0.268555,3.286683,-0.122070,3.287742,3.936768,3.280333,19.508362,0.832035,98.571777,1.787005,70.983887,1.794754,1.953125,1.792480,0.274658,1.789938,0.110474,1163.681277,1180.220847,31.816283
1053,0.915627,275.878906,0.862974,650.024414,0.496059,4.272461,1.038654,42.419434,1.792981,2.479553,0.834879,58.288574,0.500407,8.850098,1.045927,-0.048828,3.291041,0.244141,3.291548,4.943848,3.284737,19.485474,0.842780,98.266602,1.791208,84.594727,1.791366,1.647949,1.795428,0.091553,1.792221,0.126343,1165.172765,1185.365611,50.624304
1060,0.915303,340.576172,0.865821,666.503906,0.497008,7.019043,1.042570,41.503906,1.794595,2.105713,0.835059,89.111328,0.494533,10.375977,1.040906,0.500488,3.292464,0.671387,3.291545,4.974365,3.285609,19.744873,0.835383,105.590820,1.787866,83.068848,1.797296,0.946045,1.795938,-0.122070,1.794089,0.183716,1270.797523,1290.862478,50.538133
